id,source_file,timestamp,density,group,species,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
85,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,15:26.8,8.855552,8,SRKW,0.002312673,0.004856614,0.000925069,0.017807586,0.011563367,0.004162812,0.005319149,0.009713228,0.012025902,0.009713228,0.0113321,0.016882516,0.005550416,0.013644773,0.009019426,0.018501388,0.009713228,0.013644773,0.019657724,0.004625347,0.006706753,0.018963922,0.037002775,0.023358002,0.011563367,0.025670675,0.00786309,0.018038853,0.00786309,0.00346901,0.000693802,0.000462535,0,0,0.000231267,0,0.001850139,0.007631822,0.004625347,0.002081406,0.016188714,0.011100833,0.00439408,0.007400555,0.002543941,0.000925069,0.001156337,0.003700278,0,0,0.000693802,0.000925069,0.004162812,0.009250694,0.007169288,0.011563367,0.005550416,0.00346901,0.002081406,0.013644773,0.002312673,0.002543941,0.001850139,0.000693802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462535,0.004625347,0.002081406,0.000231267,0,0,0,0,0,0,0,0.000231267
86,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,15:30.8,11.4688,8,SRKW,0.002678571,0.006785714,0.004107143,0.02625,0.011071429,0.006607143,0.009107143,0.022142857,0.012142857,0.010714286,0.013035714,0.006607143,0.016607143,0.00625,0.0025,0.006071429,0.019642857,0.017678571,0.02125,0.009821429,0.007857143,0.010892857,0.022857143,0.016785714,0.032142857,0.015178571,0.004642857,0.008928571,0.002142857,0.005535714,0.000178571,0,0,0.000178571,0.005178571,0.006607143,0.000178571,0,0.001428571,0.004642857,0.006428571,0.008035714,0.007321429,0.00875,0.005357143,0.012321429,0.001964286,0,0,0.000178571,0.000178571,0.003571429,0.005535714,0.00625,0.007142857,0.005892857,0.006428571,0.00625,0.010178571,0.004821429,0.003035714,0.003035714,0.000357143,0,0,0,0.000178571,0.000535714,0.000535714,0.003214286,0.001785714,0.000357143,0.000178571,0.002321429,0.00125,0.000178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,15:34.8,10.747904,8,SRKW,0.001714939,0.007431402,0.002667683,0.017530488,0.018292683,0.011432927,0.008955793,0.006669207,0.003239329,0.001714939,0.006859756,0.008574695,0.011051829,0.013719512,0.016006098,0.005907012,0.010099085,0.015434451,0.010670732,0.003239329,0.005907012,0.02038872,0.029153963,0.016387195,0.015243902,0.01867378,0.004192073,0.00304878,0.005525915,0.010099085,0.005335366,0.005525915,0.011623476,0.001333841,0,0.003810976,0.005907012,0.005525915,0.01410061,0.003810976,0.008574695,0.01257622,0.009908537,0.003620427,0.004573171,0.000952744,0.000571646,0.000381098,0.00152439,0.001143293,0.001714939,0.00152439,0.007240854,0.00628811,0.01257622,0.009908537,0.002667683,0.001905488,0.006097561,0.008765244,0.003239329,0.009717988,0.002477134,0,0,0,0,0.004001524,0.00152439,0,0,0,0,0.000190549,0.00152439,0.001714939,0.000381098,0,0,0,0,0,0,0,0.000381098,0.000762195,0.000952744,0.001905488,0.000571646,0.001333841
88,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,15:38.8,5.505024,8,SRKW,0.002232143,0.005208333,0.004464286,0.014508929,0.014508929,0.006696429,0.011160714,0.01078869,0.001488095,0.003348214,0.006324405,0.020833333,0.009672619,0.006324405,0.011160714,0.010416667,0.017857143,0.001860119,0.00297619,0.001116071,0.005952381,0.029761905,0.061383929,0.004464286,0.026041667,0.006696429,0.002232143,0.001488095,0.004092262,0.007440476,0.004464286,0.008184524,0.001116071,0.008184524,0.008556548,0.01078869,0.006696429,0.010416667,0.004092262,0.005580357,0.00483631,0.001488095,0.005952381,0.005208333,0.001488095,0.002232143,0.002232143,0,0.001488095,0.005580357,0.003720238,0.004092262,0.004464286,0.013020833,0.015625,0.012276786,0.00483631,0.000744048,0.009672619,0.011532738,0.000744048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001488095,0.003720238,0.00297619,0,0,0,0,0,0,0,0,0
89,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,15:42.8,9.273344,8,SRKW,0.002650177,0.009275618,0.012809187,0.012588339,0.017667845,0.00684629,0.003091873,0.025618375,0.007508834,0.005300353,0.012809187,0.018109541,0.010600707,0.003312721,0.003975265,0.004858657,0.005079505,0.006625442,0.000441696,0.001545936,0.007508834,0.024072438,0.032464664,0.011704947,0.009275618,0.027606007,0.013030035,0.013250883,0.010600707,0.009717314,0.009496466,0.005079505,0.013913428,0.001766784,0.008392226,0.014355124,0.006625442,0.004416961,0.001325088,0.000883392,0.004637809,0.011484099,0.003975265,0.011042403,0.001545936,0.002208481,0.002208481,0.002208481,0,0,0,0.000220848,0.001766784,0.012367491,0.008392226,0.004637809,0.001325088,0.005962898,0.002650177,0.002429329,0.008613074,0,0,0,0,0,0,0.003312721,0.000883392,0.000441696,0,0,0,0,0.002871025,0.001545936,0,0,0,0.000441696,0.006183746,0.000441696,0,0,0,0,0,0,0,0
90,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:22.8,7.483392,8,SRKW,0.008210181,0.0030104,0.006294472,0.01833607,0.017241379,0.010399562,0.010125889,0.005747126,0.007389163,0.009852217,0.012041598,0.00410509,0.002463054,0.015599343,0.009031199,0.01833607,0.005473454,0.01833607,0.01122058,0.007662835,0.008483853,0.028735632,0.025177887,0.018609743,0.007936508,0.00410509,0.006294472,0.0030104,0.011767926,0.011767926,0.006294472,0.01122058,0.01122058,0.0030104,0,0.000821018,0.008757526,0.007936508,0.013683634,0.00410509,0.006294472,0.007389163,0.006294472,0.004926108,0.002463054,0.000273673,0.001368363,0.005747126,0.002189381,0.000547345,0.000547345,0.000821018,0.007936508,0.005199781,0.010946907,0.022714833,0.015599343,0.002463054,0,0.000547345,0.000821018,0.000821018,0.000273673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:26.8,6.9632,8,SRKW,0.000882353,0.002058824,0.014411765,0.002352941,0.016470588,0.008235294,0.008529412,0.013823529,0.022941176,0.018235294,0.014411765,0.014411765,0.012058824,0.01,0.013529412,0.008235294,0.006470588,0.008529412,0.007352941,0.002352941,0.002352941,0.008235294,0.053235294,0.009411765,0.005294118,0.018529412,0.026470588,0.007647059,0.015882353,0.007352941,0.004117647,0.012352941,0.006470588,0.001176471,0,0.001764706,0.001764706,0.002941176,0.001176471,0.002941176,0.015588235,0.007941176,0.002352941,0.001176471,0.000882353,0.003823529,0.003235294,0.007352941,0.000882353,0,0,0.003235294,0.002647059,0.005,0.010588235,0.019117647,0.010882353,0.002647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0.006470588,0.001176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:30.8,9.064448,8,SRKW,0,0.000225938,0.001807501,0.014234071,0.003163127,0.000451875,0.001129688,0.006326254,0.00384094,0.002937189,0.01152282,0.009941256,0.006552192,0,0.006326254,0.009489381,0.014685947,0.01242657,0.007230005,0.009489381,0.011974695,0.016945323,0.032309083,0.009715319,0.009715319,0.020560325,0.023271577,0.012878446,0.01626751,0.012200633,0.009941256,0.002259376,0.002485314,0.006552192,0.004518753,0.000451875,0.007004067,0.016945323,0.001355626,0.000903751,0.001807501,0.003389065,0.008811568,0.009037506,0.017397198,0.005196566,0.000677813,0,0,0,0.000677813,0.003163127,0.005874379,0.008359693,0.016945323,0.014234071,0.007004067,0.001355626,0.000225938,0.000225938,0.001355626,0.005196566,0.001807501,0.000903751,0.001355626,0.00474469,0.006326254,0.002937189,0.001581563,0.005648441,0.000225938,0.002259376,0.002259376,0.002711252,0,0,0,0,0,0,0,0,0,0,0.001129688,0.005648441,0.004292815,0.00384094,0.001355626,0
93,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:34.8,5.660672,8,SRKW,0.004341534,0.002532562,0.000361795,0.00723589,0.016280753,0.005426918,0.016280753,0.006150507,0.027134588,0.011939219,0.019175109,0.030028944,0.004703329,0.013748191,0.030028944,0.014109986,0.000361795,0.008683068,0.010853835,0.009768452,0.014109986,0.020622287,0.039797395,0.01121563,0.008321274,0.003256151,0.014833575,0.02170767,0.016642547,0.004703329,0.002894356,0.006150507,0.000361795,0.000361795,0,0,0.000723589,0.012662808,0,0,0,0,0.000361795,0.002894356,0.013748191,0.013386397,0.015557164,0.005426918,0.003256151,0.001085384,0.000723589,0.001808973,0.002170767,0.003617945,0.000361795,0.010853835,0,0,0,0,0,0,0,0,0,0.005788712,0.001085384,0.000361795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:38.8,2.342912,8,SRKW,0.008741259,0,0.002622378,0.012237762,0.005244755,0.006118881,0.008741259,0.022727273,0.038461538,0.013111888,0.008741259,0,0,0,0,0.006993007,0.016608392,0.022727273,0.01486014,0.009615385,0.012237762,0.007867133,0.028846154,0.006993007,0.041958042,0.017482517,0.020104895,0.012237762,0.020104895,0.012237762,0.006118881,0.027972028,0,0,0,0,0,0,0,0,0,0,0,0.008741259,0.015734266,0.000874126,0,0,0,0.000874126,0.011363636,0.012237762,0.012237762,0,0.000874126,0.002622378,0.005244755,0.004370629,0.006118881,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,16:42.8,9.035776,8,SRKW,0.000453309,0.002719855,0.001133273,0.003853128,0.010652765,0.009519492,0.010652765,0.015412511,0.016772439,0.001813237,0.005893019,0.02130553,0.003173164,0.009519492,0.018132366,0.021078876,0.011559383,0.005893019,0.02674524,0.005666364,0.012239347,0.02674524,0.02969175,0.016545784,0.011559383,0.008839529,0.008159565,0.004306437,0.011559383,0.007026292,0.003853128,0.008386219,0.010652765,0.001813237,0.000226655,0,0,0.001586582,0.00543971,0.002719855,0.001133273,0.001813237,0.006572983,0.007706256,0.011106074,0.005213055,0.006799637,0.002719855,0.0024932,0.000679964,0.001813237,0.005213055,0.00793291,0.009746147,0.009972801,0.012012693,0.009066183,0.006346328,0.000679964,0,0,0,0,0,0,0.002266546,0.002039891,0.000906618,0,0,0,0,0,0,0,0,0,0,0.000679964,0.000679964,0.003626473,0.000226655,0.000226655,0.001359927,0.001359927,0.002039891,0.000226655,0.002039891,0,0
96,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:22.8,4.3008,8,SRKW,0,0,0.015714286,0.008571429,0.028571429,0.011428571,0.024285714,0.006666667,0.00952381,0.000952381,0.012857143,0.031904762,0.006190476,0.007142857,0.02952381,0.001904762,0.008095238,0.04,0.017619048,0.01,0.017142857,0.008571429,0.015714286,0.00952381,0.017619048,0.008571429,0.005238095,0.002380952,0.003333333,0.006190476,0.024285714,0.011904762,0.006666667,0.00047619,0,0.001428571,0.008095238,0.013333333,0.007619048,0.006190476,0,0,0,0,0.004285714,0.014285714,0.014285714,0.000952381,0,0,0,0,0,0,0,0,0,0,0.000952381,0.005714286,0.002857143,0,0,0,0,0,0,0,0,0,0,0.007142857,0.001428571,0.002857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:26.8,5.996544,8,SRKW,0.00034153,0.00102459,0,0.006147541,0.00273224,0.00068306,0.009904372,0.027322404,0.019125683,0.012295082,0.011270492,0.00170765,0.005464481,0.013661202,0.022199454,0.032786885,0.017418033,0.026297814,0.019125683,0.007513661,0.015710383,0.005464481,0.008879781,0.018784153,0.021857923,0.013661202,0.021174863,0.010587432,0,0.004781421,0.004439891,0.003756831,0.018101093,0.011953552,0,0.00273224,0.004439891,0.008538251,0.005122951,0.00068306,0.00204918,0.004098361,0.020150273,0.006147541,0.012978142,0.004781421,0.00239071,0.003415301,0.00068306,0.00170765,0.00239071,0.004098361,0.006147541,0.00170765,0,0,0,0,0.00273224,0.00102459,0.00102459,0.00068306,0.00102459,0.00034153,0.00068306,0.00136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068306
98,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:30.8,8.351744,8,SRKW,0.002206964,0.001226091,0.007111329,0.008582639,0.003187837,0.006375674,0.006620893,0.013732222,0.017655714,0.006375674,0.007356547,0.009073075,0.004413928,0.007356547,0.012015694,0.024521824,0.017410495,0.019127023,0.019127023,0.007111329,0.006620893,0.019127023,0.021333987,0.016184404,0.01250613,0.00980873,0.00564002,0.010299166,0.016920059,0.011525257,0.002697401,0.001226091,0.00833742,0.008582639,0.010053948,0.001471309,0.007111329,0,0.000735655,0.004659147,0.009318293,0.010299166,0.010053948,0.006130456,0.008582639,0.006620893,0.000245218,0,0,0.000245218,0.00416871,0.004413928,0.007111329,0.003187837,0.005885238,0.00833742,0.004413928,0.000245218,0.001226091,0.001961746,0,0,0,0,0,0.001226091,0.000245218,0.002697401,0.000245218,0.004904365,0.001716528,0.004659147,0,0,0,0,0,0,0,0,0,0,0.000490436,0.004904365,0.002697401,0.002452182,0.002942619,0.001226091,0.000980873,0.000735655
99,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:34.8,6.402048,8,SRKW,0.000639795,0.000639795,0.000639795,0.022072937,0.001919386,0.007677543,0.004798464,0.004158669,0.032949456,0.009277031,0.002559181,0.014715291,0.008637236,0.026231606,0.011516315,0.004798464,0.024632118,0.020473448,0.00671785,0.007357646,0.007997441,0.011196417,0.012476008,0.007677543,0.011516315,0.023352527,0.021113244,0.010236724,0.014715291,0.007677543,0.01215611,0.001599488,0.003198976,0.003518874,0.006078055,0.012795905,0.000639795,0.008957134,0.003838772,0.011836212,0.013435701,0.00671785,0.006078055,0.007677543,0.019193858,0.00671785,0.002559181,0.01087652,0.002559181,0.004478567,0.001919386,0.004798464,0,0,0,0,0,0,0,0,0.001279591,0.004158669,0.002559181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:38.8,6.467584,8,SRKW,0,0.001899937,0.002849905,0.009183027,0.006649778,0.01709943,0.004433186,0.023749208,0.012666244,0.000949968,0.001583281,0.025965801,0.013932869,0.025015833,0.012349588,0.021215959,0.007283091,0.006333122,0.001899937,0.010449652,0.007599747,0.013616213,0.027865738,0.010449652,0.009816339,0.003483217,0.021849272,0.003799873,0.009499683,0.01709943,0.000316656,0.000949968,0.001266624,0.004116529,0.006333122,0.010766308,0.010766308,0.006966434,0.003799873,0.018366054,0.009183027,0.009499683,0.000316656,0.001583281,0.022482584,0.009183027,0.002533249,0.001899937,0.000316656,0.000949968,0,0.001266624,0,0,0.008233059,0.00569981,0.000316656,0,0.009183027,0,0,0.000633312,0,0.002533249,0.003166561,0.001266624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949968,0.004749842,0.002849905,0.000949968,0.000949968,0,0.002216593,0.002849905
101,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,17:42.8,5.996544,8,SRKW,0,0,0.00136612,0.016734973,0.00068306,0.009562842,0,0.012978142,0.023224044,0.003756831,0.007855191,0.020150273,0.015710383,0.014344262,0.006147541,0.011612022,0.012636612,0.019808743,0.019125683,0.004098361,0.010587432,0.003756831,0.028688525,0.003415301,0.00239071,0.010928962,0.021516393,0.026297814,0.008879781,0.003415301,0.00136612,0.00102459,0.00273224,0.00307377,0.011612022,0.009562842,0,0,0.009904372,0.006830601,0.00204918,0.00102459,0.00307377,0.004439891,0.019808743,0.010587432,0.009904372,0.017418033,0.00102459,0.00307377,0.012295082,0.00273224,0,0,0,0,0,0,0,0,0,0,0,0,0.013319672,0.008879781,0.00068306,0,0,0,0,0,0,0,0,0.006830601,0.00034153,0,0,0,0,0,0,0,0,0.00136612,0.009562842,0.00239071,0.00273224,0.00068306
102,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:22.8,1.1264,8,SRKW,0,0.001818182,0.034545455,0.003636364,0.009090909,0.029090909,0.012727273,0.005454545,0,0.003636364,0.009090909,0.030909091,0.009090909,0.001818182,0,0,0.005454545,0.030909091,0,0.003636364,0.010909091,0.056363636,0.010909091,0.029090909,0.029090909,0.005454545,0.005454545,0.003636364,0.007272727,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0.027272727,0.005454545,0,0,0,0,0,0,0,0.007272727,0.010909091,0.014545455,0.065454545,0.001818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:26.8,5.210112,8,SRKW,0,0.002358491,0.011399371,0.000786164,0.007861635,0.004323899,0.014544025,0.012578616,0.02240566,0.003930818,0.003930818,0.009040881,0.001965409,0.014150943,0.007075472,0.010613208,0.021619497,0.028694969,0.014937107,0.007075472,0.011006289,0.02240566,0.025550314,0.009433962,0.016116352,0.000393082,0.013757862,0.005503145,0.017688679,0.005503145,0.001179245,0.000786164,0.000786164,0.000786164,0.003144654,0.007075472,0,0,0.001572327,0.001179245,0.014544025,0.008254717,0.009040881,0.001179245,0.011792453,0.005110063,0.005110063,0.007861635,0.00668239,0,0,0.003537736,0.004323899,0.023584906,0.003537736,0.014937107,0,0,0,0,0,0.000393082,0.006289308,0.002358491,0.001572327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786164,0.008647799,0.01572327,0.001572327,0,0,0
104,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:30.8,7.606272,8,SRKW,0.003500269,0.002154012,0.007539041,0.022347873,0.00726979,0.021270867,0.004577275,0.010500808,0.019116855,0.003500269,0.00726979,0.017232095,0.008885299,0.016155089,0.012385568,0.014270328,0.014808831,0.014808831,0.010500808,0.004038772,0.00538503,0.01265482,0.042272482,0.01642434,0.010500808,0.007539041,0.005654281,0.013731826,0.00188476,0.008077544,0.00188476,0.003500269,0.001615509,0.008885299,0.002692515,0.002423263,0.009962305,0.00188476,0.000807754,0.001077006,0.011308562,0.003769521,0.003769521,0.003231018,0.00188476,0.002423263,0.003231018,0.015078083,0,0.000269251,0.001077006,0.002154012,0.005654281,0.019655358,0.008885299,0.021540118,0.001346257,0,0.001077006,0,0,0,0,0,0,0,0,0.001346257,0.002692515,0.001615509,0.000269251,0,0,0,0.000807754,0.00188476,0.004038772,0,0,0,0,0,0,0,0,0,0,0,0,0
105,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:34.8,9.621504,8,SRKW,0.004257131,0.003405705,0.017667092,0.00617284,0.010855683,0.008301405,0.021072797,0.002767135,0.014687101,0.004682844,0.001702852,0.011494253,0.010855683,0.007024266,0.005747126,0.013197105,0.015112814,0.014474244,0.003405705,0.003405705,0.002554278,0.011281396,0.047679864,0.003831418,0.003192848,0.002767135,0.007875692,0.003192848,0.007449979,0.007237122,0.010855683,0.004044274,0.009578544,0.004469987,0.00063857,0.006811409,0.005108557,0.002979991,0.005747126,0.004682844,0.007449979,0.005108557,0.011494253,0.013409962,0.0048957,0.001915709,0.000425713,0.01042997,0.001489996,0.000212857,0,0.0048957,0.003405705,0.008088548,0.013835675,0.024052788,0.000851426,0.000851426,0.00063857,0,0.002341422,0.002767135,0.007024266,0.005747126,0.002341422,0.007875692,0.002767135,0.003831418,0.000212857,0.008514261,0.004044274,0.002341422,0.000425713,0.000425713,0.002128565,0.000212857,0.000425713,0.000851426,0,0,0,0,0,0,0,0,0,0,0,0
106,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:38.8,6.61504,8,SRKW,0.00495356,0.008359133,0.013931889,0.008359133,0.011764706,0.013312693,0.005572755,0.008049536,0.035913313,0.007430341,0.005572755,0.020743034,0.011145511,0.007120743,0.005263158,0.004334365,0.020743034,0.009907121,0.013622291,0.004024768,0.009287926,0.019814241,0.06749226,0.008049536,0.005263158,0.009597523,0.019504644,0.009597523,0.005572755,0.00247678,0.003095975,0.001857585,0,0.000619195,0.013312693,0,0.000619195,0,0,0,0.004334365,0.007739938,0.004334365,0.013312693,0.001857585,0,0,0,0,0.000309598,0.000928793,0.000928793,0.002786378,0.008049536,0.015789474,0.009907121,0.00123839,0.000309598,0,0,0,0.000928793,0.004334365,0.000619195,0.000928793,0.001547988,0.003405573,0.00247678,0.00123839,0.009287926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000928793,0.00619195,0,0,0
107,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:42.8,6.008832,8,SRKW,0.004771643,0.004430811,0.002385821,0.014314928,0.017382413,0.004771643,0.004430811,0.005794138,0.027607362,0.010224949,0.01261077,0.020109066,0.006475801,0.004430811,0.003408316,0.008861622,0.014314928,0.022154056,0.008861622,0.014314928,0.006134969,0.011588275,0.040899796,0.010565781,0.012951602,0.010906612,0.026925699,0.003749148,0.014314928,0.005112474,0.002726653,0.009202454,0.002385821,0.009543286,0.006134969,0.007157464,0.000340832,0.00408998,0.005112474,0.00408998,0.006816633,0.007498296,0.003749148,0.000340832,0.010565781,0.000340832,0,0,0.000340832,0.000340832,0,0.001022495,0.001022495,0.007157464,0.004771643,0.015337423,0.001363327,0.001363327,0.00204499,0.003408316,0.001363327,0.002726653,0.005453306,0,0.001363327,0.008179959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004430811,0.003408316,0
108,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,18:46.8,4.153344,8,SRKW,0,0,0,0.020216963,0.010848126,0.012820513,0.000986193,0.012820513,0.024654832,0.022189349,0.01183432,0.026627219,0.025641026,0.000493097,0.000986193,0.027613412,0.006410256,0.00739645,0.01035503,0.009368836,0.01035503,0.002465483,0.00739645,0.003451677,0.000493097,0.016765286,0.021203156,0.024161736,0.006410256,0.020216963,0.020710059,0.003451677,0.00295858,0.016272189,0.00591716,0.00443787,0.003451677,0.006903353,0.003451677,0.000986193,0,0.000493097,0.006410256,0.014792899,0.00147929,0.004930966,0.009368836,0.003944773,0,0.001972387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008382643,0.001972387,0,0,0,0,0,0,0,0,0.001972387,0.002465483,0.00739645,0.021696252,0,0,0,0,0,0,0,0,0,0,0
109,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,19:26.8,9.265152,8,SRKW,0,0.00132626,0.005526083,0.022104332,0.013925729,0.009062776,0.016799293,0.016799293,0.017241379,0.012378426,0.017904509,0.019893899,0.014146773,0.007073386,0.012820513,0.014146773,0.030725022,0.012820513,0.010831123,0.003094607,0.00795756,0.004420866,0.024977896,0.020335986,0.011715296,0.00729443,0.016799293,0.013925729,0.002431477,0.012157383,0.003536693,0.005747126,0.007736516,0.001547303,0.00198939,0.001105217,0.006852343,0.00464191,0.00198939,0.00265252,0.00198939,0.004420866,0.000884173,0.003094607,0.005747126,0.003757737,0.002431477,0.003536693,0.000884173,0,0,0,0,0,0.001547303,0.010167993,0.006410256,0.003094607,0.003536693,0,0,0,0,0,0.003757737,0.000884173,0.000221043,0.001768347,0.00198939,0.002431477,0,0,0.000884173,0.004420866,0.001547303,0.00397878,0,0,0,0,0,0,0,0,0,0,0,0.00066313,0.002210433,0.00530504
110,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,19:30.8,5.492736,8,SRKW,0,0.007829978,0.000372856,0.003728561,0.025354213,0.011185682,0.016405667,0.037658464,0.006711409,0,0.01043997,0.007457122,0.00857569,0.021252796,0.011558538,0.026099925,0.004474273,0.002982849,0.011558538,0.005965697,0.008202834,0.011185682,0.042505593,0.002609993,0.017897092,0.023489933,0.011558538,0.004101417,0.007829978,0.011931394,0.008948546,0.012677107,0.012677107,0.006338553,0,0.000745712,0,0,0,0.001118568,0.004847129,0.003355705,0.014914243,0.018642804,0.006711409,0.003355705,0.006711409,0.002982849,0,0,0,0,0,0,0.001118568,0.014168531,0.001118568,0.001491424,0,0,0,0,0,0,0.005219985,0.002982849,0,0.000372856,0.000372856,0,0.000745712,0.000372856,0.001491424,0,0.001118568,0.004101417,0.000372856,0,0,0,0,0,0,0,0,0,0,0,0,0
111,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,19:34.8,6.67648,8,SRKW,0.007361963,0.010736196,0.021779141,0.021779141,0.017791411,0.009509202,0.021165644,0.013803681,0.021472393,0.007361963,0.00398773,0.007055215,0.014110429,0.023619632,0.012576687,0.014417178,0.016871166,0.020245399,0.009202454,0,0.005828221,0.022392638,0.004907975,0.002453988,0.007055215,0.008282209,0.016564417,0.010122699,0.009202454,0.004294479,0.002453988,0.001226994,0.003067485,0.005521472,0.000613497,0.020858896,0.001533742,0.000306748,0.000613497,0.000306748,0.004601227,0.001840491,0.002453988,0.003680982,0.002147239,0.007055215,0.003067485,0.005521472,0.001226994,0,0,0.000613497,0.005828221,0,0.000920245,0.002760736,0.001226994,0.000613497,0.001533742,0.001226994,0,0,0,0,0,0.000613497,0.008588957,0.002147239,0.000306748,0.001226994,0.006748466,0.000920245,0.000306748,0.007361963,0,0,0,0,0,0,0.007055215,0.011349693,0.002453988,0.000920245,0.000306748,0.000920245,0,0,0,0
