id,source_file,timestamp,density,group,species,1,2,3,4,5,6,7
228,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,31:12.5,1.773568,16,Biggs,0.025636643,0.34115982,0.18381606,0.04215689,0.005335785,0.33583844,0.0660564
229,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,31:16.5,3.149824,16,Biggs,0.039779738,0.2957181,0.19446827,0.06495911,0.009930212,0.23865981,0.15648471
230,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,32:12.5,1.16736,16,Biggs,0.037626266,0.38400087,0.16403645,0.055172857,0.006160812,0.22909343,0.12390925
231,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,35:08.5,2.285568,16,Biggs,0.028448835,0.28226557,0.17410488,0.048298255,0.008539524,0.20817554,0.25016737
232,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,35:12.5,1.150976,16,Biggs,0.033660628,0.21030007,0.1227508,0.05052463,0.011494614,0.15981504,0.41145414
233,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,35:16.5,3.170304,16,Biggs,0.034382403,0.29788855,0.16712497,0.058537945,0.009949675,0.2329975,0.19911902
234,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,35:24.5,2.523136,16,Biggs,0.04479908,0.21887955,0.19506402,0.080300055,0.016892746,0.14538,0.2986846
235,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,36:08.5,2.306048,16,Biggs,0.04404172,0.27462202,0.20501722,0.070585065,0.01276923,0.25420538,0.1387594
236,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,36:20.5,1.093632,16,Biggs,0.03373284,0.2965103,0.15120578,0.047883116,0.004339771,0.4288459,0.037482217
237,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,36:24.5,1.785856,16,Biggs,0.06802119,0.20051813,0.2729451,0.08408329,0.01294726,0.21423575,0.14724924
238,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,36:28.5,1.236992,16,Biggs,0.075396344,0.24572206,0.18477094,0.089037165,0.007418002,0.34168738,0.055968083
239,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,38:16.5,2.002944,16,Biggs,0.13230668,0.22084825,0.15280773,0.13048609,0.023483496,0.19491568,0.14515212
240,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,23:59.2,1.032192,17,Biggs,0.032432813,0.30999795,0.16376537,0.042013813,0.003881344,0.43643022,0.011478479
241,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,25:03.2,3.100672,17,Biggs,0.02029071,0.33415762,0.17643508,0.024099708,0.003065646,0.4274672,0.014484105
242,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,26:07.2,1.773568,17,Biggs,0.023599394,0.22743377,0.193451,0.037366778,0.005802142,0.18560123,0.32674566
243,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,26:19.2,1.355776,17,Biggs,0.013625519,0.28540364,0.22132097,0.019972797,0.001437705,0.43927103,0.018968202
244,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,28:11.2,1.572864,17,Biggs,0.02640344,0.26437098,0.21103941,0.03063394,0.002244649,0.45682967,0.008477937
245,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,28:15.2,1.855488,17,Biggs,0.027375272,0.3415881,0.1330001,0.03188003,0.002600716,0.45318797,0.010367838
246,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,40:15.2,2.469888,18,Biggs,0.059593443,0.25293705,0.18265304,0.049311794,0.013490702,0.3285021,0.11351194
247,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,40:19.2,3.39968,18,Biggs,0.03723863,0.30539885,0.25768828,0.052208137,0.007986814,0.23285574,0.10662349
248,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,40:23.2,2.113536,18,Biggs,0.04372595,0.29148138,0.16916977,0.050291136,0.009902165,0.3697455,0.06568406
249,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,40:27.2,2.850816,18,Biggs,0.039698243,0.32189053,0.15356264,0.04546639,0.007122051,0.36268944,0.06957063
250,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,40:31.2,3.15392,18,Biggs,0.010740114,0.2633887,0.26088488,0.021497527,0.002236266,0.36731157,0.073940955
251,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,41:11.2,1.728512,18,Biggs,0.03699506,0.33376417,0.16187428,0.03843419,0.004558409,0.40832487,0.016049119
252,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,41:19.2,1.277952,18,Biggs,0.023026945,0.30002105,0.1940853,0.041823197,0.003509829,0.42182952,0.015704196
253,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,41:23.2,2.523136,18,Biggs,0.027529249,0.28446826,0.2213267,0.032111403,0.002787121,0.4135386,0.018238721
254,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,41:27.2,2.985984,18,Biggs,0.01637461,0.20397878,0.34297034,0.025738379,0.001864577,0.3819459,0.027127411
255,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,41:31.2,4.001792,18,Biggs,0.025646314,0.25510222,0.23306593,0.036671657,0.004016452,0.42455456,0.020942874
256,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,42:11.2,1.306624,18,Biggs,0.021999875,0.2867707,0.1911439,0.030851353,0.002850915,0.44585276,0.020530488
257,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,42:15.2,2.162688,18,Biggs,0.026548747,0.30647495,0.2244139,0.032185245,0.002789606,0.39242402,0.015163542
258,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,42:19.2,1.601536,18,Biggs,0.030954769,0.28992686,0.2517276,0.03204058,0.003999698,0.36784938,0.023501122
259,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,42:23.2,1.789952,18,Biggs,0.09716427,0.25294057,0.21417138,0.1387723,0.037088003,0.17247152,0.08739194
260,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,42:31.2,6.750208,18,Biggs,0.10928413,0.29355124,0.15781708,0.13633965,0.019963318,0.15750647,0.1255381
261,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,43:15.2,2.10944,18,Biggs,0.018762171,0.2854735,0.28597254,0.02283647,0.002279253,0.36444232,0.020233784
262,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,43:19.2,2.29376,18,Biggs,0.023799676,0.35504535,0.19964238,0.04470694,0.004769158,0.27471775,0.09731879
263,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,43:27.2,2.183168,18,Biggs,0.022864027,0.3212865,0.2021348,0.031861275,0.003901939,0.39864033,0.019311037
264,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,43:35.2,2.564096,18,Biggs,0.067175366,0.32235587,0.16401564,0.06941519,0.010755363,0.30719385,0.059088763
265,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:15.2,10.194944,18,Biggs,0.06650802,0.3076896,0.19179128,0.0746819,0.010509925,0.29262576,0.056193437
266,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:19.2,14.422016,18,Biggs,0.057563417,0.31496,0.20134184,0.06343828,0.012451439,0.27645198,0.07379302
267,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:23.2,12.546048,18,Biggs,0.053403202,0.3093465,0.21034323,0.05954993,0.01052264,0.29025286,0.066581674
268,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:27.2,11.210752,18,Biggs,0.06754278,0.27301013,0.20682852,0.088278055,0.014696621,0.20797333,0.14167054
269,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:31.2,8.863744,18,Biggs,0.0543249,0.3087011,0.15977278,0.07565832,0.01308408,0.19306242,0.19539638
270,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,44:35.2,1.98656,18,Biggs,0.12357486,0.2857731,0.1631802,0.13212135,0.024029197,0.16757211,0.103749186
271,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:15.2,7.544832,18,Biggs,0.05487189,0.32743984,0.19661859,0.062257726,0.011603707,0.2688105,0.07839784
272,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:19.2,3.715072,18,Biggs,0.06967704,0.31561962,0.18114218,0.07911868,0.011311899,0.27629,0.06684056
273,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:23.2,7.061504,18,Biggs,0.041998476,0.33094525,0.19716424,0.053835496,0.01037419,0.30532917,0.060353182
274,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:27.2,13.324288,18,Biggs,0.053804457,0.32589495,0.19229406,0.056133524,0.010637986,0.2946337,0.06660127
275,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:31.2,9.977856,18,Biggs,0.048556894,0.27365336,0.23349984,0.05823414,0.009251092,0.28299683,0.09380783
276,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,45:35.2,9.940992,18,Biggs,0.05176813,0.3052731,0.21456166,0.06448008,0.010774996,0.2669585,0.08618352
277,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:19.2,12.845056,18,Biggs,0.071130596,0.3064847,0.18464111,0.08531804,0.012685079,0.26006582,0.07967467
278,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:23.2,1.982464,18,Biggs,0.055128884,0.30951828,0.17134592,0.056463413,0.007783152,0.36563334,0.03412705
279,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:27.2,5.230592,18,Biggs,0.040759876,0.29297894,0.2129047,0.05637256,0.00815061,0.30148363,0.08734967
280,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:31.2,6.201344,18,Biggs,0.041859314,0.28717723,0.2426734,0.050034933,0.00908682,0.29361805,0.07555022
281,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:35.2,7.766016,18,Biggs,0.03622433,0.32316026,0.18398434,0.038175866,0.00611636,0.38031223,0.032026563
282,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,46:39.2,2.617344,18,Biggs,0.050778538,0.33270162,0.19787936,0.06048669,0.011663183,0.2673327,0.0791579
283,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:15.2,4.66944,18,Biggs,0.06087216,0.31118223,0.1681813,0.0731128,0.011883854,0.33163893,0.043128744
284,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:19.2,3.342336,18,Biggs,0.041126393,0.31453222,0.18015222,0.04297245,0.005948003,0.39191657,0.023352211
285,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:23.2,2.936832,18,Biggs,0.039051235,0.34380773,0.14319953,0.04896818,0.007900254,0.3723069,0.044766095
286,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:27.2,1.101824,18,Biggs,0.016967565,0.2291391,0.18413617,0.026320029,0.002329584,0.49422807,0.04687952
287,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:31.2,2.433024,18,Biggs,0.020625575,0.29848483,0.19079745,0.026476605,0.0044649,0.40744123,0.051709387
288,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,47:39.2,1.523712,18,Biggs,0.051158864,0.25613642,0.23783284,0.05853312,0.008702792,0.32870376,0.058932245
289,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,48:23.2,1.114112,18,Biggs,0.06463025,0.30194154,0.19585021,0.07598135,0.007566286,0.32197437,0.032055978
290,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,48:31.2,1.835008,18,Biggs,0.014381241,0.33992898,0.19448839,0.020030145,0.001962992,0.410986,0.018222254
291,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,48:35.2,6.217728,18,Biggs,0.036676545,0.32595646,0.20518312,0.040248122,0.005596463,0.30717203,0.07916725
292,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,48:39.2,5.177344,18,Biggs,0.02958132,0.30310825,0.23146556,0.03675677,0.004832657,0.34679943,0.047456034
293,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,49:23.2,3.137536,18,Biggs,0.05253512,0.2465171,0.26270974,0.06268254,0.00960293,0.29296812,0.072984405
294,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,49:27.2,3.923968,18,Biggs,0.06217208,0.31129572,0.21319968,0.060336314,0.008718387,0.31040624,0.033871584
295,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,49:31.2,7.770112,18,Biggs,0.074059024,0.2597714,0.13795306,0.09666887,0.022519924,0.17623813,0.23278958
296,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,49:35.2,2.097152,18,Biggs,0.0941609,0.26549318,0.22731216,0.09683076,0.01131424,0.21574935,0.08913937
297,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,49:39.2,4.308992,18,Biggs,0.12275812,0.20467283,0.1454517,0.13671997,0.03439314,0.12938574,0.22661854
298,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:19.2,1.78176,18,Biggs,0.064080425,0.31885046,0.18061185,0.056288827,0.00793831,0.3384361,0.033794075
299,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:23.2,2.904064,18,Biggs,0.11213284,0.19939223,0.1993632,0.16154958,0.0222697,0.11769559,0.18759684
300,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:27.2,5.472256,18,Biggs,0.10192972,0.2783801,0.12660375,0.116295196,0.018299349,0.17029735,0.18819463
301,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:31.2,3.09248,18,Biggs,0.057902522,0.3210141,0.13454552,0.080208614,0.012037632,0.2931169,0.10117481
302,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:35.2,4.104192,18,Biggs,0.041459758,0.30900595,0.23046418,0.045184005,0.006207374,0.317052,0.05062681
303,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241102/10MIN/WINDOWS_20241102.csv,50:39.2,1.212416,18,Biggs,0.04336349,0.26050895,0.21596901,0.0572965,0.007302078,0.32902613,0.08653386
304,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,54:50.3,1.441792,19,Biggs,0.015289954,0.18628953,0.35112655,0.03149487,0.001432332,0.4005445,0.013822323
305,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,54:54.3,1.130496,19,Biggs,0.015405915,0.16628106,0.3687179,0.030237624,0.00169316,0.40233564,0.015328667
306,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,55:02.3,1.957888,19,Biggs,0.017385857,0.19464862,0.3252251,0.03336722,0.001455005,0.41265178,0.015266441
307,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,55:46.3,1.196032,19,Biggs,0.019832153,0.20074674,0.31930876,0.0349276,0.00206217,0.40491897,0.018203612
308,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,55:50.3,1.212416,19,Biggs,0.009013297,0.2345766,0.17154889,0.017853305,0.000721883,0.542502,0.023784066
309,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,58:02.3,1.06496,19,Biggs,0.039963044,0.22474176,0.1568978,0.0469276,0.002369141,0.5167358,0.012364872
310,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241109/10MIN/WINDOWS_20241109.csv,02:58.3,1.810432,19,Biggs,0.022895843,0.3101333,0.16424145,0.027018873,0.002476383,0.46056613,0.012667984
311,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,06:48.1,2.12992,20,Biggs,0.081838585,0.18181829,0.17875896,0.095998004,0.014388786,0.13963024,0.30756715
312,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,06:56.1,3.129344,20,Biggs,0.014465423,0.2578544,0.32713872,0.027600134,0.003343114,0.2196986,0.14989959
313,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,07:00.1,6.688768,20,Biggs,0.1364632,0.17842881,0.1419396,0.19266325,0.03631794,0.08884702,0.2253402
314,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,07:40.1,1.880064,20,Biggs,0.0449445,0.12212331,0.074094385,0.052113276,0.01666701,0.07284298,0.6172146
315,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,07:44.1,4.067328,20,Biggs,0.03231419,0.2626048,0.28867108,0.04147376,0.009433567,0.22979052,0.13571204
316,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,07:48.1,1.417216,20,Biggs,0.055760212,0.16595018,0.113568865,0.081348024,0.015021709,0.09577228,0.47257867
317,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,07:56.1,2.572288,20,Biggs,0.037065797,0.27099788,0.19311026,0.0671805,0.008992928,0.18776035,0.23489234
318,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,08:00.1,2.27328,20,Biggs,0.09120654,0.22962587,0.16065791,0.08042224,0.013998496,0.10169791,0.32239097
319,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,08:44.1,2.179072,20,Biggs,0.059532985,0.25107837,0.15940498,0.09409037,0.017002957,0.11925832,0.299632
320,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,08:48.1,1.073152,20,Biggs,0.011009498,0.24986987,0.2428246,0.031790663,0.001707956,0.27634513,0.18645225
321,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,08:56.1,1.429504,20,Biggs,0.06738984,0.31194413,0.17168564,0.07549878,0.010449899,0.25071588,0.11231586
322,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,09:48.1,3.731456,20,Biggs,0.05266924,0.21855998,0.20783204,0.09524879,0.022279495,0.13553058,0.26787993
323,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,09:52.1,3.739648,20,Biggs,0.056804836,0.28809592,0.18480103,0.06852047,0.012902193,0.21287405,0.17600149
324,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,09:56.1,6.815744,20,Biggs,0.11253953,0.23799041,0.16349901,0.124336764,0.021904204,0.1749062,0.16482396
325,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,10:00.1,3.56352,20,Biggs,0.0554323,0.17994992,0.1989776,0.0791111,0.02074832,0.121920966,0.34385982
326,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,10:48.1,3.518464,20,Biggs,0.0553389,0.3400435,0.15731971,0.06561643,0.011647827,0.31299907,0.057034563
327,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,10:52.1,4.75136,20,Biggs,0.13531666,0.23147017,0.15044278,0.14047098,0.020587014,0.24405186,0.07766059
328,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,10:56.1,3.555328,20,Biggs,0.027360003,0.33536565,0.20218804,0.0352882,0.005757926,0.33993286,0.054107286
329,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,11:00.1,3.776512,20,Biggs,0.068541214,0.30197546,0.1669895,0.08776474,0.012502965,0.27982605,0.08240005
330,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,11:04.1,1.245184,20,Biggs,0.04679069,0.26681435,0.24313337,0.04553028,0.007107002,0.32117343,0.06945088
331,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,11:44.1,2.338816,20,Biggs,0.03360937,0.25181723,0.2064218,0.037808917,0.007591537,0.32987708,0.13287401
332,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,12:00.1,1.368064,20,Biggs,0.03919546,0.2751931,0.22728421,0.04542964,0.005398543,0.3807389,0.02676016
333,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,12:44.1,2.031616,20,Biggs,0.04075964,0.26604515,0.22176747,0.046279058,0.007446352,0.36840624,0.04929608
334,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,12:48.1,2.658304,20,Biggs,0.04527917,0.32396305,0.18890266,0.049120657,0.006434301,0.35434946,0.031950716
335,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,12:52.1,8.4992,20,Biggs,0.076254286,0.22946818,0.2067429,0.087767854,0.020510493,0.20938173,0.16987453
336,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,12:56.1,1.261568,20,Biggs,0.034593068,0.18545873,0.3053671,0.05004955,0.005097676,0.3703807,0.0490532
337,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:00.1,7.192576,20,Biggs,0.11253499,0.29773605,0.14501454,0.12187085,0.02652799,0.19139943,0.10491613
338,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:04.1,6.443008,20,Biggs,0.08897014,0.26526022,0.19892837,0.08977209,0.016081735,0.23421659,0.106770955
339,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:44.1,5.103616,20,Biggs,0.11235713,0.2735914,0.15455548,0.10642521,0.020086188,0.19310805,0.13987646
340,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:48.1,6.537216,20,Biggs,0.09217135,0.25476,0.20216343,0.109880626,0.026721956,0.18223159,0.13207103
341,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:52.1,8.0896,20,Biggs,0.11541417,0.25868386,0.16919403,0.118712485,0.023637086,0.19880866,0.11554977
342,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241110/10MIN/WINDOWS_20241110.csv,13:56.1,8.183808,20,Biggs,0.07987048,0.26346722,0.21074432,0.08899704,0.01987241,0.20904543,0.12800302
