id,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
89,Control,25.03763605,25.38186908,25.67104589,23.61194855,18.69541419,13.6694797,10.19404535,10.99907841,16.24533125,14.82060593,10.24502711,9.482687662,7.578978303,5.393863974,3.025834255,-0.815659902,-0.072901243,3.403144153,5.701696475,10.20689745,13.35427983,12.10757359,8.197231019,5.020939495,3.574285987,1.607373556,-4.218318139,-7.157447296,-4.001007304,0.021236532,2.037346604,1.965302294,1.496031998,2.651518605,6.036020243,9.136729345,8.735515478,8.681385962,8.274519124,5.004301403,1.056529545,0.718562296,2.805956538,1.908316932,0.001478329,-0.829715823,-0.988092975,-2.421760449,-0.796345082,3.945450654,7.035492721,8.50545137,11.31314361,15.24023815,14.87235762,11.5502501,8.070228584,6.665494563,8.894444026,9.962200814,8.198033389,8.346126205,8.669339657,9.577261819,12.50670158,15.55120515,19.05968858,21.92269235,21.53698062,19.68896378,22.32191044,27.98040558,24.98393431,25.18505998,27.60113837,21.94227177,18.43906751,20.6989618,22.26310482,15.43167786,12.31723794,15.53075362,17.35702034,11.65151071,6.540935831,3.726956817,-0.101583259,5.100237407,8.937766426,4.060174146,0.521048963,-0.593916641,-1.332331014,-1.544286862,2.090912668,3.468320536,-0.399212652,-2.360164766,10.51470024,19.68869939,16.65676488,19.65210817,20.83433067,17.61132283,13.96067518,10.84520595,6.411081629,6.084008595,12.7794387,10.52305268,8.584670611,12.16770527,11.4006174,8.090089187,1.564896407,-2.40880805,8.585519178,17.97372264,19.803106,19.78796329,19.79578483,22.27328257,27.68535497,32.70405158,31.22908032,25.14647395,20.78586564,21.18477178,18.19296254,15.47746671,17.66722533,19.73895621,17.97906778,15.90968426,17.80121909,20.87867397,21.06638964,19.90186393,19.71311989,16.54497549,18.50352599,23.3359783,21.66917615,22.30891599,22.2683896,20.31505896,21.05268756,18.55122336,17.79113468,21.15437725,22.75093237,30.8881669,37.32791321,33.44796739,27.14101435,19.73784603,17.35501824,22.11408971,23.34242797,21.97164641,19.33008456,15.39756906,12.52880251,10.94750454,10.5497568,11.0768547,11.95063458,17.76761429,24.42045306,24.71892261,26.45106369,27.5241773,26.24375511,26.77344038,32.46217645,35.52474872,32.09793641,29.24087848,35.0006257,37.80728257,34.35462197,33.53233584,24.82398475,20.29442477,25.38717156,25.10994776,14.78333969,7.796412577,10.94716574,14.22121977,12.31391098,14.55253225,21.93661646,22.27306805,19.95912134,16.25760896,13.32369558,14.79850612,13.58354016,8.295871962,7.018883037
90,Control,26.67819638,29.45985023,28.0546728,24.22443827,21.63063722,15.92749467,12.44452641,13.24366854,13.8516386,11.61168116,10.51492756,11.74544012,7.10190413,4.513130661,4.899690325,-0.241613806,-2.043495753,-0.411677396,1.351105921,7.715743538,10.18590054,6.561017592,6.102875675,9.436353242,7.838671888,-1.530013164,-2.984584096,-1.460757553,-1.941339773,-0.546756808,-0.289383268,-0.151986295,2.093302155,3.967320381,7.547058819,10.48921942,7.978579549,10.64132178,12.53868648,5.407816263,0.267956996,-1.447095222,-2.5585492,-3.942042782,-1.683637697,2.165799599,3.496093146,2.985152708,5.676244141,9.983360544,10.40545538,11.86982586,12.93877789,10.47588574,6.125972388,2.653854868,1.014046877,0.239919265,-0.62099706,0.590034836,3.89149925,5.195679245,3.593934646,4.332409912,9.38954895,8.809957341,8.077692853,8.526299677,5.486757722,11.07007534,18.61614216,20.2753936,24.50465969,23.06203796,17.65410981,17.41628737,16.7256802,15.84318518,14.66409695,10.66329838,11.34887403,14.60207633,13.05073858,6.664367467,5.235344319,8.114643559,6.568034006,4.836625465,3.520780013,1.433383658,-0.317756068,1.484665293,4.03280886,4.77957779,8.024310387,5.880065178,0.009948714,1.656900946,9.890521979,12.77784827,7.556325459,5.976825622,7.747007203,8.026432341,4.443534469,0.780798955,1.237458766,5.260671599,7.955065729,5.18955113,1.38308581,1.858924134,5.667615249,3.717007921,-0.398892424,-1.102804363,-0.752134909,3.481144647,8.964865386,11.18270276,12.11357059,14.63835912,18.67311362,21.72762791,22.50615194,21.30888075,20.4921595,21.67429407,19.56990179,13.0043156,7.51307156,10.09862336,13.59704211,12.56351413,9.196168703,10.27882723,11.53427501,9.825799287,6.985924388,6.526006691,9.014042492,11.86446298,12.71899338,14.07348368,14.72407559,14.74803732,15.96628797,15.03189849,17.81180539,24.37521421,24.94049863,27.14277794,30.41160251,29.83277001,25.58301746,18.50179861,14.68930685,18.17944953,23.08816378,23.69080874,19.98796099,15.21237245,10.85643661,9.401070811,13.37064836,19.02477111,14.65477785,15.73132676,21.74985484,20.15587074,25.26573056,24.54776592,19.72042797,26.67135487,29.49350508,28.60429727,28.34766084,28.2707694,30.92555447,33.09270449,31.92192339,28.39079263,23.53011314,19.14143497,17.89154019,19.51630074,15.41857897,12.71217277,16.2905416,18.69375005,16.43207597,14.20842226,16.97373707,22.54725325,21.57937872,16.39788731,12.28831436,11.06793185,16.20562186,15.50437181,9.620072771
91,Control,12.70223417,8.947965436,8.531586056,10.24423156,10.14217335,6.523625146,1.895539906,-0.04714179,2.092790954,3.648218449,4.319818648,5.081584567,3.740394534,2.89255508,2.295505174,-0.592022561,0.722029467,2.576038186,1.050567951,5.141954346,8.99570277,8.096673577,6.794960597,7.955915638,7.805485533,2.200719835,-4.612538739,-5.196309019,-1.520401088,-2.625252292,-0.69276442,3.179415244,4.020965613,6.109123873,8.965877786,10.39458657,10.4813234,13.71950904,14.72927218,9.120608306,6.394868866,6.25848251,3.48062139,-3.408190428,-3.401355007,-0.95769477,-1.869860772,2.455491741,6.075104943,6.478093805,8.737190859,13.57869244,14.53284909,8.440701002,2.692969542,3.940629132,7.011411739,3.829118272,2.151289174,2.409414698,4.716625509,11.42299051,12.0275039,10.32334821,14.50995476,16.73389738,16.59499554,14.87348694,11.94543282,14.79175134,20.06413583,21.55063068,20.1119101,18.02197623,18.56801279,22.20394975,22.0055414,19.55073706,17.85058932,15.83265273,12.22391854,8.270785573,6.82768367,9.16969614,9.264166351,6.856512927,7.210830321,8.780665427,8.382479457,6.925139971,8.772591816,9.555868991,9.354246803,11.8650416,16.90861566,15.06839161,10.78264878,15.20328803,15.74551483,12.69794619,11.24507158,10.86898663,7.615384458,6.666309651,8.857004273,1.61731421,0.253061029,4.399045624,1.760625506,2.826727082,7.491550021,7.494020269,-0.26946627,1.682446494,6.115663216,4.327704595,6.501954978,8.217184018,11.00882576,17.37996479,18.86029593,16.40468315,16.21615749,20.12714287,18.03903133,13.86737305,13.0761783,13.33685345,9.375613119,6.409637393,9.223976513,13.16972012,13.85357217,11.35818743,10.50181502,15.64481715,14.47812141,8.34536377,6.277068403,3.057420763,6.971216024,13.33095902,10.51665876,13.37219011,17.69833609,16.68381779,13.91762312,15.32211233,18.09576733,20.67242006,25.86651589,24.55206842,20.42205841,20.50650027,22.02095327,22.05743947,24.49801777,31.8233777,36.72636453,35.26493265,29.88228669,24.81764827,20.47014811,18.97463225,17.16711652,13.39081704,17.23894818,19.55716441,17.50569364,18.41651478,21.93422703,25.31353521,25.28350715,23.87948256,32.90925959,38.16586347,29.24627121,16.05080076,13.48977688,17.30372294,21.58338067,26.88091588,27.6267881,23.30528717,20.96954784,25.74863026,23.68943916,18.79529761,17.17914541,17.10174768,23.37257384,22.71783967,15.08568242,18.31217654,19.52245746,19.8633873,22.64454594,22.93979353,22.08092249,22.62433236,23.12593216
92,Control,22.4358939,21.44613442,21.48206849,17.94365511,11.43141264,13.03835033,12.69146067,8.88383589,10.49760507,9.109781639,6.420546923,6.305374308,3.136074428,3.055819591,4.760943412,-0.539098241,-2.336754271,-0.304827134,0.929375043,4.650717557,6.128074405,4.486154077,5.135125878,5.479909638,4.411447627,1.824954024,-3.673725107,-4.711593005,-0.3372474,0.939151736,-0.7933701,-1.147386626,2.022470862,4.427683505,8.171638979,12.53759512,11.95395055,7.054119731,4.493976861,6.621595143,4.377820767,3.397835199,5.652024545,5.724910314,7.43801296,6.616575511,0.521692299,-1.988680208,-0.904547024,3.012988362,9.15651794,10.84478086,10.56399582,11.66884969,10.74919671,7.979118489,5.457988533,4.71639292,4.811772652,7.069634668,8.797663159,4.549269148,4.491021958,6.820252176,5.805517968,9.517439805,13.6311908,14.83866675,15.8146112,15.49115149,16.77636549,20.66628121,21.1845739,16.83099096,14.2334515,17.54733876,14.16741446,14.91104597,21.03773792,15.25987431,12.84171691,14.67801914,13.36336223,13.01381032,10.88714984,5.826126879,1.954003985,4.451660329,6.182225857,3.236124994,2.025070609,-0.559854636,-3.370366133,-2.527338771,1.043210149,1.791142834,0.012879009,2.405595052,11.95455328,15.97155385,10.68184789,9.927628257,13.65338169,17.33215838,16.06823274,7.951839362,3.624969038,6.128659624,8.184368534,4.44800081,3.499777083,7.587642148,8.058173263,6.392102199,2.918060313,0.911089457,6.814566149,10.9864176,13.00905764,17.28985018,19.45441955,21.66769497,24.40783616,25.71672137,26.63488363,21.79660341,14.22080206,13.64514875,11.01519698,10.43140611,13.64401465,11.07403648,13.46804559,15.03452895,10.69181106,16.39910844,18.53433774,15.28095595,14.79788208,10.53871135,8.609991576,11.94663869,15.53386073,16.65996511,17.27695398,18.27432783,18.06099461,18.02474228,20.08924563,23.22139059,23.84960889,23.33152918,25.00317128,27.84618255,24.91813558,16.12169297,11.91078433,16.68440604,16.98303278,13.78341684,13.35149341,16.39643358,14.49996571,10.54191222,9.383051128,11.03552656,10.89197488,13.1762081,17.31980084,17.9979787,17.35276247,17.39262619,17.23224335,16.1654849,19.14503357,24.59085561,26.44635286,23.12684854,26.19646693,30.18234267,30.22794083,29.7724998,25.13770124,19.49507736,19.08585998,22.50198702,13.14777237,5.691809941,9.744220624,12.17391381,13.46405573,16.60391491,20.70580541,21.72078474,19.70501088,15.51883886,10.92447721,9.1060079,12.70649618,12.80015876,10.32864268
93,Control,21.59914452,19.0861288,18.82610164,17.33559951,12.07036596,8.870847405,6.76248662,5.826389546,7.659347486,7.610653602,5.646116402,3.638281916,0.968484669,1.102287342,2.265567458,-0.839723353,-0.672400286,1.868422159,2.837981841,5.801159988,6.583701802,4.581786473,4.721499762,3.179720428,0.298426855,-0.664448301,0.282548093,0.304276631,-1.184829374,-1.594555383,-0.612995443,1.054438201,2.951851092,5.238949252,5.001585871,3.480093595,5.043466678,4.145720999,1.870754746,1.793737666,1.172090292,-1.595470633,-4.379759734,-3.37048453,0.002273334,1.690301525,0.304262215,0.181379911,2.665348815,5.957468091,6.999271013,5.013601292,4.233250672,6.621479143,7.398626353,5.302121128,3.428278275,4.459715783,4.385081569,5.861846347,8.504755784,6.216701932,5.094423651,6.866067868,9.431472897,13.38700957,14.45758781,12.12891943,11.13390717,12.38868011,15.21116064,18.34779775,20.68389388,22.49482533,22.55926222,19.21104821,14.25124882,12.56802482,12.9560297,8.899796041,7.781132991,9.569983559,9.101097103,6.113763045,4.598734737,5.314282011,5.278684006,3.692226162,3.5109307,3.901268687,0.254625391,1.024763621,3.430155631,2.167484023,4.428914454,5.952510801,5.25355818,6.122121383,7.315610869,6.269781211,4.631628927,6.65697559,5.838763894,4.659559889,5.634521815,1.101561354,-0.340851297,3.311332565,5.403778787,4.833422414,3.499517289,2.596604856,1.886425916,2.342696109,2.540876491,2.080292631,3.499784002,5.809808523,8.408397006,9.698401456,6.434174506,7.088268499,12.52245633,14.8782343,12.679971,10.42133285,10.30930287,9.843160392,8.332608536,7.167549629,7.948822661,10.17246854,9.634271051,7.744636955,7.565217187,7.707527624,8.73681874,7.923418362,3.859552858,3.46093413,4.949487075,6.102312024,7.368811061,8.074057045,9.665619655,10.76434657,8.274531785,7.173588307,11.01375744,14.7214863,10.52436837,12.44552788,18.48111049,18.14850082,10.62481067,5.679374124,6.887676566,10.23664079,10.59752729,9.018475408,7.331681048,5.873916851,4.160665659,3.575878967,5.824430705,8.685901476,5.379751673,7.287611228,13.51480339,12.71199978,11.78725595,14.86627754,16.12762543,9.711101726,7.797400454,11.24049348,14.68371958,14.92922986,14.16833414,14.62725282,16.36258823,16.97964725,13.51702373,8.771671611,8.576676318,13.8649759,12.6244392,9.217933659,9.735193146,10.59908049,8.576268563,7.379535161,8.473610331,7.969402585,7.07834449,6.644558245,7.34145001,9.613421375,11.09426528,9.575976844,7.967371346
94,Control,18.57017922,16.09854126,13.83991414,11.86863521,11.09131583,9.397842544,6.047485548,4.071242613,6.486927315,7.039647741,7.097680278,8.598270334,5.719873545,3.97016832,3.77309226,-0.317534615,1.022493078,2.600904372,-2.078160668,-1.077700909,3.809202818,7.439138552,9.365593366,12.66549109,11.77171165,1.979072169,-6.502328179,-2.628283994,6.83810146,4.310020466,4.552227126,6.023200696,3.65969146,13.36024109,21.1961204,19.58881856,19.18614102,17.61794691,18.70122724,23.21036871,17.66047882,7.322888316,-1.086005441,-6.279127126,-3.494170931,1.773174473,2.879183721,3.078934978,5.231143819,7.402289182,6.940099482,9.887126613,10.80166884,5.373981464,1.09387923,-0.252436922,0.532366648,0.843135845,-3.453970002,-3.736321924,3.431609456,8.563027222,10.98058236,12.27193963,14.43967973,18.92205102,17.03571842,7.660455312,2.29200015,10.26678888,22.18163319,27.45316795,30.25608248,29.29374986,26.44617587,25.26487218,23.03950698,25.05535141,26.543353,13.68782594,4.898057331,5.635456936,7.729598091,5.890058452,4.960203962,6.391310135,7.099739876,9.101098616,10.99692858,9.374977123,3.07933818,-1.463497809,0.251572576,7.982230719,16.01716384,10.81119605,1.210751435,5.825192435,8.05318802,9.482859702,13.06219147,11.57620248,10.87057957,12.84044684,11.42829063,0.92620535,3.475039154,14.60345749,12.62979829,8.203208616,3.609064689,2.512990958,10.75370721,15.85645642,12.56584082,8.213741372,14.04109536,19.60219374,23.13894817,26.22432299,20.47778905,20.20668076,27.44635786,29.79797393,27.42188394,26.35929924,29.75128194,33.58776849,29.50261326,19.54995533,13.24071796,17.28967987,21.49181864,18.72072342,13.81824291,18.92480794,23.57196123,21.28367525,14.87615645,8.032064217,10.17819708,19.00941916,23.60255159,25.27879836,22.62376538,15.82742618,10.21634867,12.55154745,21.34989546,27.9308767,26.79500329,33.87527969,42.59213443,39.87148582,30.41231921,25.94425558,31.40968146,40.80310478,41.00648153,28.19107023,14.95488314,13.08806835,13.91531836,16.39328237,19.90756328,21.07252209,18.02912916,19.24415839,22.01775592,21.80668215,36.28510253,40.04026625,31.43261225,36.35089575,41.5110173,49.82223315,51.71112941,34.07035165,34.26483033,42.67401883,42.98815816,39.7635739,33.67597211,30.53777362,31.59254824,30.93444867,27.74624747,19.80141239,15.02904802,24.16550795,27.4594734,27.44050692,29.84214783,29.16429012,27.38473009,18.70709116,9.900912025,16.60413768,19.82006859,25.4116227,33.7592941
95,Control,24.31169703,25.32160048,22.49373294,18.25802109,17.60408174,15.71928379,13.12522287,12.0440546,12.58306508,10.40740057,8.46919335,8.269036592,2.41970523,0.832679426,3.810918593,-0.2609529,-2.715840363,-2.198536169,-1.058273579,4.667991771,7.116898706,4.3999391,4.783145132,7.178056352,6.597041911,2.16929153,1.619453256,0.638483512,-3.691792299,-6.106077162,-1.24626407,4.995936499,5.768987542,6.634681632,6.745509009,6.189750263,7.856588631,8.368116889,7.121695578,5.30887386,2.580550767,0.727639449,-1.01412298,-4.054507295,-1.184499816,3.298117341,3.848991751,5.803043125,7.508984732,8.67868844,10.7627949,9.397979044,8.155973331,9.174061034,6.470872266,2.717868253,1.945030085,3.909511428,2.484310483,2.188177012,6.512882989,10.10217771,7.872881105,5.451406825,9.853449958,15.09043259,14.21015276,11.3612371,15.69572876,16.19904382,15.94705084,20.31749668,22.66420081,26.21183029,29.11644638,26.53618293,23.84084078,20.71064294,16.7733198,15.32932916,17.03691524,18.62670842,15.67528463,7.73907636,4.974368019,6.915495021,5.354970986,6.637310796,6.675388173,2.646968754,1.071980593,3.376113199,5.991037419,6.556553644,8.201231201,6.073292076,2.045566814,3.94755039,9.587253201,10.11838837,5.281826274,5.484451891,7.618989522,8.930824051,7.987116943,3.288622521,2.892857004,7.607702493,9.829053495,5.571334029,3.319304048,7.766585249,11.84984099,6.130001435,-1.216037648,-1.049833246,2.356547229,7.122282109,12.17026043,15.04800431,12.9413403,14.00704072,21.05568519,27.74904823,27.48425379,21.33237326,16.04013446,16.71424842,16.02575563,11.30878084,6.795030201,8.368186287,12.25946516,13.14612697,12.26585544,17.54249023,19.8901041,15.21678667,9.60591849,10.54822725,15.88807736,20.80686831,23.19510446,24.44743847,21.72707535,16.87336517,16.56757473,18.44653557,20.56321526,22.19531098,23.0483743,24.24372603,27.70126869,29.86226467,22.46594722,13.96614622,12.67154768,18.27987432,22.27107417,21.02523987,19.31125582,20.06255509,14.98612837,8.766503424,9.058787571,15.3213099,16.38312615,20.01872508,25.36660749,23.79049191,23.51432381,24.30623575,23.1450513,21.48517752,25.79017444,30.51688608,30.83492241,28.85102418,26.78606475,28.42121737,34.35930787,38.17581547,29.34648454,21.72303218,22.85639129,22.33728755,21.58835351,19.08715114,16.09407717,16.8230176,15.23932171,13.98948941,15.36418413,16.36854545,18.83131981,15.52961626,8.547304667,10.85607074,14.66551435,13.08049799,10.06879767
96,Control,28.14557367,27.89210032,26.57508656,23.99390422,21.35459973,17.92413021,14.51968256,12.89032667,13.47220373,12.06827492,9.14531844,6.95929585,4.864190261,3.349543165,3.276538638,4.14985407,2.156722678,0.154604314,1.650677854,2.577048913,3.651894721,5.150399086,5.094022306,4.560681682,4.029783267,3.060932849,1.28374314,-1.180352166,-3.073933175,-2.868450143,-1.905379048,-1.015425281,0.244467306,2.849408369,5.409944552,6.477296043,6.115316766,5.78171986,4.924635334,2.742192618,0.746363422,-0.279396441,-0.407099984,-0.298540169,-0.668301336,-0.332405303,1.358708905,2.524026937,3.694704717,5.018352995,5.365726683,4.104894645,4.849164464,7.455129448,5.022729585,2.599108711,2.857875,3.727702286,4.525813922,4.080114039,3.882568818,7.091953112,8.252783573,7.269744601,7.806247801,9.637215277,11.14560058,10.81024254,8.782342121,8.535181765,10.23625688,12.53060108,15.02632071,15.33310775,14.19364829,14.09611029,13.66574525,11.72152885,10.06522348,11.62926663,11.68856306,9.180552961,7.205028892,8.273647722,7.85985759,5.697115576,5.194781293,2.910346108,0.260309659,-0.67537656,-0.748645845,0.263160153,0.899662763,0.965314828,3.688702406,3.704112139,1.200334694,1.383616425,0.972410595,0.913563885,1.880363306,1.639418535,1.947512398,3.381801094,4.299408886,2.760035387,1.969986222,3.466682463,4.858834049,2.616356625,0.665525215,1.674252765,2.673611333,0.379365193,-1.777267546,-0.731523893,0.740556426,1.858180187,3.144387098,5.142907598,7.440684705,9.077358675,9.309793141,9.037856198,11.21048728,11.15296769,8.9362441,10.63034656,11.3826968,8.599443503,5.09035971,5.712825023,7.380859161,6.231076483,3.018193642,3.599282621,6.96453278,8.941291318,6.881623982,3.382895911,4.298391972,8.497509971,9.524696113,7.951312259,9.545435624,12.49903179,9.563391554,8.689389426,9.9163389,10.88853307,12.5771073,12.10212165,13.43342739,16.53544247,12.33083544,9.22286401,9.236244629,9.287965768,10.40231478,10.44238424,9.930384335,9.230748334,4.637840148,2.440163391,3.567517601,4.17730217,6.392858514,9.40057695,11.24341454,11.62063843,13.006417,14.78507372,14.29057673,11.15865054,11.56676624,15.69617802,17.30711838,12.77285537,13.2322803,15.7049595,14.9314052,12.76778972,12.40402409,11.38652443,9.914964897,11.24993159,9.585969566,8.669441629,11.35419252,12.56791864,8.845615096,6.686264958,10.26853793,14.4125215,13.51050673,9.793467294,7.566777403,7.710334198,8.3127743,9.207484536,10.0502386
97,Control,26.19106984,25.04695534,23.24719857,22.61857664,22.13288385,16.44489565,10.6734966,9.332833294,10.35990281,6.15129602,1.869593983,2.486947446,-0.394732289,0.232105484,2.839859125,-2.75678787,-2.287952095,1.808391405,1.33354805,4.036088703,7.22915929,8.279494199,9.479852487,10.13263594,8.997398708,5.535109954,0.53266567,-3.88832191,-5.105630249,-2.419361602,-1.185475877,2.925637842,10.73115104,6.036638216,4.161710901,11.01203958,11.62928065,9.447301336,8.101017481,7.243410405,4.771479169,1.919136173,-0.810297481,-3.212817291,-0.002623621,2.824987041,0.544371554,2.036453876,5.826933301,8.265971813,9.218135106,12.39955055,14.16721374,10.54071666,4.492896996,1.222665552,-0.369529206,-2.581969412,2.007281307,7.975580389,10.18702824,11.62791684,10.1450108,8.550283524,12.75250915,22.97796585,24.9122811,18.82225685,19.48665545,19.04251371,19.76456184,25.08829471,27.77733024,30.11396058,31.05662259,27.1241749,23.16225527,24.24831027,25.11554586,15.57272712,11.90591153,15.82791283,17.63503964,14.24066447,9.739066233,7.948033171,9.743091815,13.94569075,12.85322973,5.487228214,1.922915313,3.176193416,4.818750852,4.528110593,6.1180256,3.94924545,0.592357975,4.634430104,10.54900332,13.16118114,12.31327793,10.91852961,6.455478479,4.932328824,7.929305775,2.846214047,2.137056782,9.002052654,12.34430099,7.24182696,5.862498269,9.819494383,5.896404344,-1.551406444,-4.114740162,-0.73265023,1.938565509,10.74200611,19.75978412,19.38138405,16.79389585,21.5126546,30.90809627,34.28424839,30.08222038,23.74958796,21.80155078,24.08704637,17.57708038,12.48740703,16.41012155,16.60711773,15.78083949,16.35992536,18.69598592,23.21118678,22.16777956,15.02259362,9.005161206,9.868084335,18.14558034,26.79947787,28.8975608,30.05460737,24.24171621,14.93193604,15.8238991,18.19545978,22.99756657,29.12000894,28.30731037,30.92471897,33.07551714,28.6206746,23.89247125,18.61295463,16.46840329,20.54524042,24.87605452,21.01137641,14.93557229,15.66279141,16.71243057,18.32544261,15.34006873,5.900578594,7.389521558,17.14721007,24.96586014,26.66527395,28.73468477,30.49498825,27.17064163,19.67860398,21.64542635,26.32229166,27.77288062,30.28218482,33.57672137,34.03339498,32.30230037,32.34895854,30.40768609,26.58974951,27.26520131,34.31141555,27.87846865,21.71189261,24.36507791,22.21746272,23.20194955,29.56735664,32.51843256,25.16678324,25.1177858,26.42701015,21.76391528,18.22105324,16.78111063,15.77760231,15.59250337
98,Control,22.54577285,20.82634479,19.41233441,18.71529742,17.12603564,12.73938956,8.973745309,9.134450643,11.64080505,7.382321946,2.204141032,3.426498923,3.556643731,2.042802231,0.954111487,0.885404159,0.005182246,-0.052720312,1.96418277,2.180509646,1.617850929,2.079657367,3.197077299,2.960755926,1.908945553,0.972842522,-1.512609453,-3.175113245,-2.561363095,-1.488285485,-1.794265914,-1.06688169,2.006942408,2.175900074,2.828394273,5.208906855,5.500395948,5.587906562,4.677772221,1.871772666,0.517841956,0.389206931,0.024353169,-0.500147854,2.003542426,3.443116157,0.803230617,0.304565693,1.839248941,3.675872733,5.180807578,6.404566681,8.053851696,8.76474596,5.582999973,4.772258868,5.822058331,4.18250486,4.827324979,5.914509926,5.082275069,4.566308329,6.247438717,7.786157879,7.947204877,11.85450989,13.053328,10.63230907,11.83775549,13.65846126,15.15884175,16.07042522,14.30155727,13.55312338,13.89362237,13.04737444,13.97911589,13.18782243,9.841657832,9.212849493,10.31605546,10.36289331,9.03672031,9.386798457,6.852220382,2.583808737,2.479150624,3.340007694,3.024537831,1.863249662,1.502081198,2.540461473,2.886413124,1.724508825,2.507204262,1.657413934,1.061369959,4.646319916,3.037143112,2.068618292,5.280479953,4.536070784,1.487490268,1.447604037,3.833159412,-0.025156005,-1.242028526,2.421249337,4.276212312,3.359797715,1.560810112,1.38060256,3.122529914,1.876995228,-0.339695432,0.422601701,3.598408756,6.349481708,6.916494629,6.324849959,7.655064194,8.687238157,9.833002667,12.59602869,11.90698817,10.66377589,10.48535481,8.137293243,4.674587174,3.421457849,5.022438545,5.909903995,5.399224035,5.553997889,6.486957543,4.490094682,4.519218701,5.58842712,3.89425109,4.31657081,7.738561992,10.40985499,9.678223923,10.94777731,10.56402895,7.79058238,8.044543489,8.938390924,8.961067371,9.136243629,10.74326587,10.6964891,10.52562374,11.68640448,11.02952349,8.822724982,6.902172469,6.958032496,8.837026093,8.371652399,5.890320318,4.840334398,5.733756901,7.212044134,7.138941872,4.785238625,3.194183125,6.709804878,11.08812037,9.535279708,8.504319077,10.86331278,13.59544659,12.36646131,9.337335669,10.61454276,13.54082184,10.79167475,10.80706734,13.77910058,14.99478406,12.21091357,9.042864937,7.95427939,9.253706907,10.7894916,8.156253495,7.248111074,10.14039537,9.768666178,6.163147819,5.883238434,9.251091895,9.010431314,7.779063347,7.822010548,7.200498305,4.253156009,7.111459012,7.632285072,4.462916508
99,Control,6.696813335,24.2431379,33.87710827,25.30990301,9.54249219,1.643714455,2.800571558,6.130729148,6.12831744,10.23448752,12.67945235,7.870181707,6.914083527,11.54966849,11.58331767,-1.398071437,-3.857407168,-0.250503952,-1.022639981,11.33110435,17.87376422,12.73404754,15.55750611,18.07977834,13.31946009,2.539774302,-7.210901148,-6.745028494,3.19897603,10.28217703,6.303822384,2.692553474,10.54034113,17.3573688,26.42603569,36.84026267,37.72033521,30.25269716,21.65479447,14.12307399,0.412329981,-2.964099761,1.530560009,-4.776358774,1.904633875,8.713417022,0.97102189,3.855900702,9.767208712,15.41391524,26.83799644,30.76013786,30.44496769,28.95423017,16.560604,5.569723977,-1.693489666,-9.365298879,-4.511392212,2.790427473,1.531249632,-2.590561169,0.914375111,5.764712203,5.603176015,15.32175946,19.66377323,14.50338589,17.7897152,31.72676026,41.99752233,43.40316354,51.46871879,48.92698228,37.80175871,35.2706565,31.88505954,27.95294004,26.54276503,26.30698313,27.58334306,31.27331158,33.33279608,24.62688049,17.88221768,17.97755767,18.55263502,22.60484849,23.20019853,13.81337471,-0.730838041,-5.723134714,-0.267679613,7.839769223,14.96043883,13.1235242,10.81817978,23.00059971,35.72268017,35.64764319,24.29344352,17.74395034,25.41335266,31.28322053,19.09000425,1.433920549,-1.72226693,8.411109602,15.36030726,14.81149441,10.21475391,10.49428824,18.74666212,12.76277517,0.649443107,0.745658089,12.99588098,24.70028544,35.49253994,44.81026555,37.80616769,40.25111135,56.74188548,65.56253087,63.43995371,52.53953022,43.36061464,46.0026536,44.98403474,37.3480434,29.58766749,25.63387945,22.2838597,19.27961032,22.30453739,36.23809002,40.68456858,36.75998858,36.03861339,26.58298399,28.48566702,34.60949016,23.9781669,33.08488968,40.40331732,35.14172444,38.43684845,29.20056971,31.09964754,53.33623875,61.70112009,69.56269967,76.80769,75.72636107,68.85726622,52.92962504,45.03959359,54.25085194,54.64099166,47.58471804,41.56342038,38.62415702,32.40577904,20.33741684,18.13506283,34.30279332,37.51704608,35.15054453,36.9099927,40.54481571,47.29442524,54.8994496,58.21110809,57.08647388,64.13212605,70.82548758,63.4882133,46.45489043,51.57523656,66.51927713,71.70507929,65.38346722,47.29256261,33.95710171,34.34737268,35.5869806,20.45235913,11.76168646,23.78431055,36.84450988,39.09859176,46.28147312,60.32997128,60.65184617,56.36212712,34.84707758,7.962681972,14.14622003,28.79517579,32.62294982,31.82584999
